1442,MR,User 1442,1974-08-01 00:00:00,0
1443,MRS,User 1443,1985-07-01 00:00:00,1
1444,MR,User 1444,1991-11-01 00:00:00,0
1445,MRS,User 1445,1990-12-01 00:00:00,0
1446,MR,User 1446,2009-02-01 00:00:00,1
1447,MRS,User 1447,1977-08-01 00:00:00,0
1448,MR,User 1448,1974-01-01 00:00:00,0
1449,MRS,User 1449,2008-09-01 00:00:00,1
1450,MR,User 1450,1984-10-01 00:00:00,0
1451,MRS,User 1451,2011-02-01 00:00:00,0
1452,MR,User 1452,2006-01-01 00:00:00,1
1453,MRS,User 1453,1984-11-01 00:00:00,0
1454,MR,User 1454,1978-01-01 00:00:00,0
1455,MRS,User 1455,2006-11-01 00:00:00,1
1456,MR,User 1456,2005-04-01 00:00:00,0
1457,MRS,User 1457,1994-01-01 00:00:00,0
1458,MR,User 1458,1984-02-01 00:00:00,1
1459,MRS,User 1459,2010-01-01 00:00:00,0
1460,MR,User 1460,2002-11-01 00:00:00,0
1461,MRS,User 1461,1972-07-01 00:00:00,1
1462,MR,User 1462,2008-09-01 00:00:00,0
1463,MRS,User 1463,1989-01-01 00:00:00,0
1464,MR,User 1464,1990-11-01 00:00:00,1
1465,MRS,User 1465,1975-07-01 00:00:00,0
1466,MR,User 1466,1976-06-01 00:00:00,0
1467,MRS,User 1467,1985-07-01 00:00:00,1
1468,MR,User 1468,1986-08-01 00:00:00,0
1469,MRS,User 1469,2006-04-01 00:00:00,0
1470,MR,User 1470,1976-08-01 00:00:00,1
1471,MRS,User 1471,1977-04-01 00:00:00,0
1472,MR,User 1472,1986-08-01 00:00:00,0
1473,MRS,User 1473,1989-04-01 00:00:00,1
1474,MR,User 1474,1974-09-01 00:00:00,0
1475,MRS,User 1475,1977-05-01 00:00:00,0
1476,MR,User 1476,1992-09-01 00:00:00,1
1477,MRS,User 1477,1978-01-01 00:00:00,0
1478,MR,User 1478,1983-05-01 00:00:00,0
1479,MRS,User 1479,1971-01-01 00:00:00,1
1480,MR,User 1480,1976-09-01 00:00:00,0
1481,MRS,User 1481,2000-04-01 00:00:00,0
1482,MR,User 1482,1976-01-01 00:00:00,1
1483,MRS,User 1483,1992-08-01 00:00:00,0
1484,MR,User 1484,1981-06-01 00:00:00,0
1485,MRS,User 1485,2001-02-01 00:00:00,1
1486,MR,User 1486,2007-08-01 00:00:00,0
1487,MRS,User 1487,1981-05-01 00:00:00,0
1488,MR,User 1488,1997-03-01 00:00:00,1
1489,MRS,User 1489,1988-06-01 00:00:00,0
1490,MR,User 1490,1980-06-01 00:00:00,0
1491,MRS,User 1491,2008-06-01 00:00:00,1
1492,MR,User 1492,2005-10-01 00:00:00,0
1493,MRS,User 1493,1991-09-01 00:00:00,0
1494,MR,User 1494,1971-03-01 00:00:00,1
1495,MRS,User 1495,1993-12-01 00:00:00,0
1496,MR,User 1496,2002-10-01 00:00:00,0
1497,MRS,User 1497,1978-09-01 00:00:00,1
1498,MR,User 1498,1998-05-01 00:00:00,0
1499,MRS,User 1499,2002-04-01 00:00:00,0
1500,MR,User 1500,2004-07-01 00:00:00,1
1501,MRS,User 1501,2003-11-01 00:00:00,0
1502,MR,User 1502,1993-12-01 00:00:00,0
1503,MRS,User 1503,1988-04-01 00:00:00,1
1504,MR,User 1504,1989-03-01 00:00:00,0
1505,MRS,User 1505,2011-01-01 00:00:00,0
1506,MR,User 1506,1992-05-01 00:00:00,1
1507,MRS,User 1507,2000-06-01 00:00:00,0
1508,MR,User 1508,1971-09-01 00:00:00,0
1509,MRS,User 1509,1970-03-01 00:00:00,1
1510,MR,User 1510,2007-08-01 00:00:00,0
1511,MRS,User 1511,1990-07-01 00:00:00,0
1512,MR,User 1512,2001-05-01 00:00:00,1
1513,MRS,User 1513,1981-10-01 00:00:00,0
1514,MR,User 1514,1976-04-01 00:00:00,0
1515,MRS,User 1515,2007-08-01 00:00:00,1
1516,MR,User 1516,1972-08-01 00:00:00,0
1517,MRS,User 1517,1995-01-01 00:00:00,0
1518,MR,User 1518,2004-01-01 00:00:00,1
1519,MRS,User 1519,1981-06-01 00:00:00,0
1520,MR,User 1520,2008-07-01 00:00:00,0
1521,MRS,User 1521,2003-02-01 00:00:00,1
1522,MR,User 1522,1978-02-01 00:00:00,0
1523,MRS,User 1523,1994-05-01 00:00:00,0
1524,MR,User 1524,1984-01-01 00:00:00,1
1525,MRS,User 1525,2008-09-01 00:00:00,0
1526,MR,User 1526,1996-05-01 00:00:00,0
1527,MRS,User 1527,1985-09-01 00:00:00,1
1528,MR,User 1528,2010-11-01 00:00:00,0
1529,MRS,User 1529,2002-03-01 00:00:00,0
1530,MR,User 1530,2008-03-01 00:00:00,1
1531,MRS,User 1531,1981-02-01 00:00:00,0
1532,MR,User 1532,1994-03-01 00:00:00,0
1533,MRS,User 1533,1974-01-01 00:00:00,1
1534,MR,User 1534,2001-01-01 00:00:00,0
1535,MRS,User 1535,1987-09-01 00:00:00,0
1536,MR,User 1536,2006-12-01 00:00:00,1
1537,MRS,User 1537,1976-06-01 00:00:00,0
1538,MR,User 1538,1974-08-01 00:00:00,0
1539,MRS,User 1539,1973-10-01 00:00:00,1
1540,MR,User 1540,1974-09-01 00:00:00,0
1541,MRS,User 1541,1982-05-01 00:00:00,0
1542,MR,User 1542,1975-09-01 00:00:00,1
1543,MRS,User 1543,2002-12-01 00:00:00,0
1544,MR,User 1544,1992-06-01 00:00:00,0
1545,MRS,User 1545,1983-06-01 00:00:00,1
1546,MR,User 1546,2011-04-01 00:00:00,0
1547,MRS,User 1547,2011-01-01 00:00:00,0
1548,MR,User 1548,2009-08-01 00:00:00,1
1549,MRS,User 1549,2003-02-01 00:00:00,0
1550,MR,User 1550,1975-02-01 00:00:00,0
1551,MRS,User 1551,1979-03-01 00:00:00,1
1552,MR,User 1552,2000-09-01 00:00:00,0
1553,MRS,User 1553,1970-11-01 00:00:00,0
1554,MR,User 1554,2007-03-01 00:00:00,1
1555,MRS,User 1555,1986-07-01 00:00:00,0
1556,MR,User 1556,1982-07-01 00:00:00,0
1557,MRS,User 1557,1982-11-01 00:00:00,1
1558,MR,User 1558,1996-10-01 00:00:00,0
1559,MRS,User 1559,1981-09-01 00:00:00,0
1560,MR,User 1560,1989-09-01 00:00:00,1
1561,MRS,User 1561,1991-11-01 00:00:00,0
1562,MR,User 1562,1978-02-01 00:00:00,0
1563,MRS,User 1563,1986-10-01 00:00:00,1
1564,MR,User 1564,1987-09-01 00:00:00,0
1565,MRS,User 1565,2007-12-01 00:00:00,0
1566,MR,User 1566,1981-08-01 00:00:00,1
1567,MRS,User 1567,1997-08-01 00:00:00,0
1568,MR,User 1568,1989-07-01 00:00:00,0
1569,MRS,User 1569,1984-09-01 00:00:00,1
1570,MR,User 1570,1984-11-01 00:00:00,0
1571,MRS,User 1571,2000-01-01 00:00:00,0
1572,MR,User 1572,1992-02-01 00:00:00,1
1573,MRS,User 1573,1990-05-01 00:00:00,0
1574,MR,User 1574,2005-03-01 00:00:00,0
1575,MRS,User 1575,2001-09-01 00:00:00,1
1576,MR,User 1576,1981-01-01 00:00:00,0
1577,MRS,User 1577,1971-07-01 00:00:00,0
1578,MR,User 1578,1986-04-01 00:00:00,1
1579,MRS,User 1579,2005-01-01 00:00:00,0
1580,MR,User 1580,1971-02-01 00:00:00,0
1581,MRS,User 1581,1995-05-01 00:00:00,1
1582,MR,User 1582,2010-02-01 00:00:00,0
1583,MRS,User 1583,2010-12-01 00:00:00,0
1584,MR,User 1584,1971-02-01 00:00:00,1
1585,MRS,User 1585,1977-05-01 00:00:00,0
1586,MR,User 1586,2003-07-01 00:00:00,0
1587,MRS,User 1587,1990-06-01 00:00:00,1
1588,MR,User 1588,1971-05-01 00:00:00,0
1589,MRS,User 1589,1998-10-01 00:00:00,0
1590,MR,User 1590,1984-09-01 00:00:00,1
1591,MRS,User 1591,1998-10-01 00:00:00,0
1592,MR,User 1592,1986-05-01 00:00:00,0
1593,MRS,User 1593,2007-01-01 00:00:00,1
1594,MR,User 1594,1980-10-01 00:00:00,0
1595,MRS,User 1595,1996-01-01 00:00:00,0
1596,MR,User 1596,1984-06-01 00:00:00,1
1597,MRS,User 1597,2005-10-01 00:00:00,0
1598,MR,User 1598,1980-04-01 00:00:00,0
1599,MRS,User 1599,1997-05-01 00:00:00,1
1600,MR,User 1600,1992-06-01 00:00:00,0
1601,MRS,User 1601,2000-01-01 00:00:00,0
1602,MR,User 1602,2010-12-01 00:00:00,1
1603,MRS,User 1603,2001-03-01 00:00:00,0
1604,MR,User 1604,2003-03-01 00:00:00,0
1605,MRS,User 1605,2000-05-01 00:00:00,1
1606,MR,User 1606,1980-07-01 00:00:00,0
1607,MRS,User 1607,1973-04-01 00:00:00,0
1608,MR,User 1608,1996-05-01 00:00:00,1
1609,MRS,User 1609,2008-07-01 00:00:00,0
1610,MR,User 1610,2000-03-01 00:00:00,0
1611,MRS,User 1611,2005-03-01 00:00:00,1
1612,MR,User 1612,1971-11-01 00:00:00,0
1613,MRS,User 1613,1998-07-01 00:00:00,0
1614,MR,User 1614,1981-12-01 00:00:00,1
1615,MRS,User 1615,1985-11-01 00:00:00,0
1616,MR,User 1616,1971-07-01 00:00:00,0
1617,MRS,User 1617,1971-08-01 00:00:00,1
1618,MR,User 1618,1973-07-01 00:00:00,0
1619,MRS,User 1619,1982-07-01 00:00:00,0
1620,MR,User 1620,1980-04-01 00:00:00,1
1621,MRS,User 1621,1983-09-01 00:00:00,0
1622,MR,User 1622,2007-08-01 00:00:00,0
1623,MRS,User 1623,1991-12-01 00:00:00,1
1624,MR,User 1624,2008-04-01 00:00:00,0
1625,MRS,User 1625,1970-06-01 00:00:00,0
1626,MR,User 1626,1982-06-01 00:00:00,1
1627,MRS,User 1627,1989-01-01 00:00:00,0
1628,MR,User 1628,1986-01-01 00:00:00,0
1629,MRS,User 1629,1992-10-01 00:00:00,1
1630,MR,User 1630,1994-04-01 00:00:00,0
1631,MRS,User 1631,1981-02-01 00:00:00,0
1632,MR,User 1632,1994-04-01 00:00:00,1
1633,MRS,User 1633,1974-08-01 00:00:00,0
1634,MR,User 1634,2003-06-01 00:00:00,0
1635,MRS,User 1635,1998-06-01 00:00:00,1
1636,MR,User 1636,2011-07-01 00:00:00,0
1637,MRS,User 1637,2008-11-01 00:00:00,0
1638,MR,User 1638,1998-02-01 00:00:00,1
1639,MRS,User 1639,1993-09-01 00:00:00,0
1640,MR,User 1640,2003-12-01 00:00:00,0
1641,MRS,User 1641,1985-06-01 00:00:00,1
1642,MR,User 1642,1986-09-01 00:00:00,0
1643,MRS,User 1643,2007-03-01 00:00:00,0
1644,MR,User 1644,1980-11-01 00:00:00,1
1645,MRS,User 1645,1995-11-01 00:00:00,0
1646,MR,User 1646,1983-04-01 00:00:00,0
1647,MRS,User 1647,2000-06-01 00:00:00,1
1648,MR,User 1648,1998-09-01 00:00:00,0
1649,MRS,User 1649,1980-08-01 00:00:00,0
1650,MR,User 1650,1978-05-01 00:00:00,1
1651,MRS,User 1651,1980-02-01 00:00:00,0
1652,MR,User 1652,1995-02-01 00:00:00,0
1653,MRS,User 1653,1981-12-01 00:00:00,1
1654,MR,User 1654,1996-01-01 00:00:00,0
1655,MRS,User 1655,1980-09-01 00:00:00,0
1656,MR,User 1656,1986-11-01 00:00:00,1
1657,MRS,User 1657,1980-05-01 00:00:00,0
1658,MR,User 1658,1971-04-01 00:00:00,0
1659,MRS,User 1659,1986-10-01 00:00:00,1
1660,MR,User 1660,2008-06-01 00:00:00,0
1661,MRS,User 1661,1986-08-01 00:00:00,0
1662,MR,User 1662,1979-03-01 00:00:00,1
1663,MRS,User 1663,2007-08-01 00:00:00,0
1664,MR,User 1664,2005-07-01 00:00:00,0
1665,MRS,User 1665,1993-01-01 00:00:00,1
1666,MR,User 1666,1978-05-01 00:00:00,0
1667,MRS,User 1667,1984-05-01 00:00:00,0
1668,MR,User 1668,1974-12-01 00:00:00,1
1669,MRS,User 1669,1993-04-01 00:00:00,0
1670,MR,User 1670,1988-01-01 00:00:00,0
1671,MRS,User 1671,1990-05-01 00:00:00,1
1672,MR,User 1672,1975-09-01 00:00:00,0
1673,MRS,User 1673,1979-02-01 00:00:00,0
1674,MR,User 1674,1998-03-01 00:00:00,1
1675,MRS,User 1675,2000-02-01 00:00:00,0
1676,MR,User 1676,1994-06-01 00:00:00,0
1677,MRS,User 1677,2001-07-01 00:00:00,1
1678,MR,User 1678,1971-01-01 00:00:00,0
1679,MRS,User 1679,2005-07-01 00:00:00,0
1680,MR,User 1680,1977-10-01 00:00:00,1
1681,MRS,User 1681,1985-08-01 00:00:00,0
1682,MR,User 1682,1982-11-01 00:00:00,0
1683,MRS,User 1683,1987-06-01 00:00:00,1
1684,MR,User 1684,1976-11-01 00:00:00,0
1685,MRS,User 1685,1993-07-01 00:00:00,0
1686,MR,User 1686,1983-06-01 00:00:00,1
1687,MRS,User 1687,2008-02-01 00:00:00,0
1688,MR,User 1688,1995-05-01 00:00:00,0
1689,MRS,User 1689,1982-06-01 00:00:00,1
1690,MR,User 1690,1997-06-01 00:00:00,0
1691,MRS,User 1691,1986-06-01 00:00:00,0
1692,MR,User 1692,2011-08-01 00:00:00,1
1693,MRS,User 1693,2003-09-01 00:00:00,0
1694,MR,User 1694,1971-11-01 00:00:00,0
1695,MRS,User 1695,2002-12-01 00:00:00,1
1696,MR,User 1696,2004-01-01 00:00:00,0
1697,MRS,User 1697,1999-08-01 00:00:00,0
1698,MR,User 1698,1974-03-01 00:00:00,1
1699,MRS,User 1699,1985-03-01 00:00:00,0
1700,MR,User 1700,1991-10-01 00:00:00,0
1701,MRS,User 1701,1991-07-01 00:00:00,1
1702,MR,User 1702,1970-08-01 00:00:00,0
1703,MRS,User 1703,1991-08-01 00:00:00,0
1704,MR,User 1704,1992-08-01 00:00:00,1
1705,MRS,User 1705,1976-08-01 00:00:00,0
1706,MR,User 1706,1976-08-01 00:00:00,0
1707,MRS,User 1707,1983-02-01 00:00:00,1
1708,MR,User 1708,1973-11-01 00:00:00,0
1709,MRS,User 1709,1991-07-01 00:00:00,0
1710,MR,User 1710,1982-09-01 00:00:00,1
1711,MRS,User 1711,2010-07-01 00:00:00,0
1712,MR,User 1712,2009-05-01 00:00:00,0
1713,MRS,User 1713,2003-06-01 00:00:00,1
1714,MR,User 1714,1977-05-01 00:00:00,0
1715,MRS,User 1715,1989-08-01 00:00:00,0
1716,MR,User 1716,2004-06-01 00:00:00,1
1717,MRS,User 1717,1999-10-01 00:00:00,0
1718,MR,User 1718,1973-08-01 00:00:00,0
1719,MRS,User 1719,1982-03-01 00:00:00,1
1720,MR,User 1720,1978-04-01 00:00:00,0
1721,MRS,User 1721,1974-08-01 00:00:00,0
1722,MR,User 1722,2009-12-01 00:00:00,1
1723,MRS,User 1723,1989-01-01 00:00:00,0
1724,MR,User 1724,1986-09-01 00:00:00,0
1725,MRS,User 1725,1996-05-01 00:00:00,1
1726,MR,User 1726,2010-02-01 00:00:00,0
1727,MRS,User 1727,2008-02-01 00:00:00,0
1728,MR,User 1728,1998-03-01 00:00:00,1
1729,MRS,User 1729,1996-06-01 00:00:00,0
1730,MR,User 1730,1976-02-01 00:00:00,0
1731,MRS,User 1731,2004-06-01 00:00:00,1
1732,MR,User 1732,1998-11-01 00:00:00,0
1733,MRS,User 1733,2010-11-01 00:00:00,0
1734,MR,User 1734,2004-03-01 00:00:00,1
1735,MRS,User 1735,1976-06-01 00:00:00,0
1736,MR,User 1736,1983-01-01 00:00:00,0
1737,MRS,User 1737,1973-11-01 00:00:00,1
1738,MR,User 1738,1991-10-01 00:00:00,0
1739,MRS,User 1739,1983-10-01 00:00:00,0
1740,MR,User 1740,1973-09-01 00:00:00,1
1741,MRS,User 1741,1988-09-01 00:00:00,0
1742,MR,User 1742,2010-08-01 00:00:00,0
1743,MRS,User 1743,1991-10-01 00:00:00,1
1744,MR,User 1744,1998-08-01 00:00:00,0
1745,MRS,User 1745,2005-12-01 00:00:00,0
1746,MR,User 1746,1980-07-01 00:00:00,1
1747,MRS,User 1747,1997-10-01 00:00:00,0
1748,MR,User 1748,1994-02-01 00:00:00,0
1749,MRS,User 1749,2007-03-01 00:00:00,1
1750,MR,User 1750,2000-02-01 00:00:00,0
1751,MRS,User 1751,2008-11-01 00:00:00,0
1752,MR,User 1752,1990-06-01 00:00:00,1
1753,MRS,User 1753,1997-02-01 00:00:00,0
1754,MR,User 1754,2002-06-01 00:00:00,0
1755,MRS,User 1755,2009-04-01 00:00:00,1
1756,MR,User 1756,1985-07-01 00:00:00,0
1757,MRS,User 1757,1971-06-01 00:00:00,0
1758,MR,User 1758,1972-02-01 00:00:00,1
1759,MRS,User 1759,1976-03-01 00:00:00,0
1760,MR,User 1760,1994-08-01 00:00:00,0
1761,MRS,User 1761,1990-10-01 00:00:00,1
1762,MR,User 1762,2000-03-01 00:00:00,0
1763,MRS,User 1763,1974-12-01 00:00:00,0
1764,MR,User 1764,1987-08-01 00:00:00,1
1765,MRS,User 1765,2001-05-01 00:00:00,0
1766,MR,User 1766,1990-09-01 00:00:00,0
1767,MRS,User 1767,1979-02-01 00:00:00,1
1768,MR,User 1768,1995-01-01 00:00:00,0
1769,MRS,User 1769,1984-06-01 00:00:00,0
1770,MR,User 1770,2008-10-01 00:00:00,1
1771,MRS,User 1771,1995-06-01 00:00:00,0
1772,MR,User 1772,1980-09-01 00:00:00,0
1773,MRS,User 1773,1988-07-01 00:00:00,1
1774,MR,User 1774,1989-02-01 00:00:00,0
1775,MRS,User 1775,2009-07-01 00:00:00,0
1776,MR,User 1776,1985-06-01 00:00:00,1
1777,MRS,User 1777,2011-10-01 00:00:00,0
1778,MR,User 1778,2007-05-01 00:00:00,0
1779,MRS,User 1779,1989-12-01 00:00:00,1
1780,MR,User 1780,1998-12-01 00:00:00,0
1781,MRS,User 1781,1971-08-01 00:00:00,0
1782,MR,User 1782,1974-06-01 00:00:00,1
1783,MRS,User 1783,1987-05-01 00:00:00,0
1784,MR,User 1784,2001-09-01 00:00:00,0
1785,MRS,User 1785,1992-09-01 00:00:00,1
1786,MR,User 1786,1988-07-01 00:00:00,0
1787,MRS,User 1787,1994-06-01 00:00:00,0
1788,MR,User 1788,1994-11-01 00:00:00,1
1789,MRS,User 1789,1979-05-01 00:00:00,0
1790,MR,User 1790,1983-07-01 00:00:00,0
1791,MRS,User 1791,2009-06-01 00:00:00,1
1792,MR,User 1792,2001-07-01 00:00:00,0
1793,MRS,User 1793,2009-05-01 00:00:00,0
1794,MR,User 1794,1988-10-01 00:00:00,1
1795,MRS,User 1795,1987-06-01 00:00:00,0
1796,MR,User 1796,2000-07-01 00:00:00,0
1797,MRS,User 1797,1986-11-01 00:00:00,1
1798,MR,User 1798,2004-05-01 00:00:00,0
1799,MRS,User 1799,2007-09-01 00:00:00,0
1800,MR,User 1800,1972-02-01 00:00:00,1
1801,MRS,User 1801,1992-02-01 00:00:00,0
1802,MR,User 1802,1990-12-01 00:00:00,0
1803,MRS,User 1803,2008-05-01 00:00:00,1
1804,MR,User 1804,1973-08-01 00:00:00,0
1805,MRS,User 1805,1998-01-01 00:00:00,0
1806,MR,User 1806,1974-03-01 00:00:00,1
1807,MRS,User 1807,1989-12-01 00:00:00,0
1808,MR,User 1808,1973-10-01 00:00:00,0
1809,MRS,User 1809,1970-10-01 00:00:00,1
1810,MR,User 1810,2004-01-01 00:00:00,0
1811,MRS,User 1811,1970-12-01 00:00:00,0
1812,MR,User 1812,1997-07-01 00:00:00,1
1813,MRS,User 1813,1979-10-01 00:00:00,0
1814,MR,User 1814,1978-01-01 00:00:00,0
1815,MRS,User 1815,1980-06-01 00:00:00,1
1816,MR,User 1816,1997-12-01 00:00:00,0
1817,MRS,User 1817,1995-03-01 00:00:00,0
1818,MR,User 1818,1970-04-01 00:00:00,1
1819,MRS,User 1819,1979-01-01 00:00:00,0
1820,MR,User 1820,1972-07-01 00:00:00,0
1821,MRS,User 1821,1997-02-01 00:00:00,1
1822,MR,User 1822,1972-10-01 00:00:00,0
1823,MRS,User 1823,1985-12-01 00:00:00,0
1824,MR,User 1824,1999-09-01 00:00:00,1
1825,MRS,User 1825,1987-02-01 00:00:00,0
1826,MR,User 1826,2007-11-01 00:00:00,0
1827,MRS,User 1827,1983-02-01 00:00:00,1
1828,MR,User 1828,2005-01-01 00:00:00,0
1829,MRS,User 1829,1980-11-01 00:00:00,0
1830,MR,User 1830,2002-07-01 00:00:00,1
1831,MRS,User 1831,1974-10-01 00:00:00,0
1832,MR,User 1832,1979-09-01 00:00:00,0
1833,MRS,User 1833,2003-10-01 00:00:00,1
1834,MR,User 1834,1984-10-01 00:00:00,0
1835,MRS,User 1835,1984-01-01 00:00:00,0
1836,MR,User 1836,1995-09-01 00:00:00,1
1837,MRS,User 1837,1973-01-01 00:00:00,0
1838,MR,User 1838,1991-04-01 00:00:00,0
1839,MRS,User 1839,1984-01-01 00:00:00,1
1840,MR,User 1840,1976-01-01 00:00:00,0
1841,MRS,User 1841,1999-06-01 00:00:00,0
1842,MR,User 1842,1974-04-01 00:00:00,1
1843,MRS,User 1843,1986-03-01 00:00:00,0
1844,MR,User 1844,1996-04-01 00:00:00,0
1845,MRS,User 1845,2010-12-01 00:00:00,1
1846,MR,User 1846,1970-11-01 00:00:00,0
1847,MRS,User 1847,1976-06-01 00:00:00,0
1848,MR,User 1848,1999-05-01 00:00:00,1
1849,MRS,User 1849,1972-05-01 00:00:00,0
1850,MR,User 1850,1976-12-01 00:00:00,0
1851,MRS,User 1851,1997-07-01 00:00:00,1
1852,MR,User 1852,2003-05-01 00:00:00,0
1853,MRS,User 1853,1970-10-01 00:00:00,0
1854,MR,User 1854,1998-10-01 00:00:00,1
1855,MRS,User 1855,1986-07-01 00:00:00,0
1856,MR,User 1856,2007-10-01 00:00:00,0
1857,MRS,User 1857,1984-01-01 00:00:00,1
1858,MR,User 1858,2010-02-01 00:00:00,0
1859,MRS,User 1859,2003-07-01 00:00:00,0
1860,MR,User 1860,1975-06-01 00:00:00,1
1861,MRS,User 1861,1979-11-01 00:00:00,0
1862,MR,User 1862,2002-10-01 00:00:00,0
1863,MRS,User 1863,1979-04-01 00:00:00,1
1864,MR,User 1864,2001-03-01 00:00:00,0
1865,MRS,User 1865,1972-11-01 00:00:00,0
1866,MR,User 1866,1974-04-01 00:00:00,1
1867,MRS,User 1867,1982-07-01 00:00:00,0
1868,MR,User 1868,1977-12-01 00:00:00,0
1869,MRS,User 1869,1972-01-01 00:00:00,1
1870,MR,User 1870,1998-02-01 00:00:00,0
1871,MRS,User 1871,1979-02-01 00:00:00,0
1872,MR,User 1872,1972-09-01 00:00:00,1
1873,MRS,User 1873,1997-12-01 00:00:00,0
1874,MR,User 1874,1976-06-01 00:00:00,0
1875,MRS,User 1875,2001-08-01 00:00:00,1
1876,MR,User 1876,1983-09-01 00:00:00,0
1877,MRS,User 1877,1985-01-01 00:00:00,0
1878,MR,User 1878,2003-12-01 00:00:00,1
1879,MRS,User 1879,2011-04-01 00:00:00,0
1880,MR,User 1880,1991-01-01 00:00:00,0
1881,MRS,User 1881,1992-09-01 00:00:00,1
1882,MR,User 1882,1978-11-01 00:00:00,0
1883,MRS,User 1883,1987-10-01 00:00:00,0
1884,MR,User 1884,1990-08-01 00:00:00,1
1885,MRS,User 1885,1977-11-01 00:00:00,0
1886,MR,User 1886,1989-01-01 00:00:00,0
1887,MRS,User 1887,1999-12-01 00:00:00,1
1888,MR,User 1888,1978-11-01 00:00:00,0
1889,MRS,User 1889,2008-01-01 00:00:00,0
1890,MR,User 1890,2008-03-01 00:00:00,1
1891,MRS,User 1891,2005-02-01 00:00:00,0
1892,MR,User 1892,1989-03-01 00:00:00,0
1893,MRS,User 1893,2002-02-01 00:00:00,1
1894,MR,User 1894,1989-10-01 00:00:00,0
1895,MRS,User 1895,1972-03-01 00:00:00,0
1896,MR,User 1896,2005-01-01 00:00:00,1
1897,MRS,User 1897,1971-08-01 00:00:00,0
1898,MR,User 1898,1997-10-01 00:00:00,0
1899,MRS,User 1899,1979-02-01 00:00:00,1
1900,MR,User 1900,1973-09-01 00:00:00,0
1901,MRS,User 1901,2002-11-01 00:00:00,0
1902,MR,User 1902,1997-11-01 00:00:00,1
1903,MRS,User 1903,2010-09-01 00:00:00,0
1904,MR,User 1904,2006-05-01 00:00:00,0
1905,MRS,User 1905,1987-11-01 00:00:00,1
1906,MR,User 1906,1991-12-01 00:00:00,0
1907,MRS,User 1907,1984-06-01 00:00:00,0
1908,MR,User 1908,1976-04-01 00:00:00,1
1909,MRS,User 1909,1999-08-01 00:00:00,0
1910,MR,User 1910,1974-03-01 00:00:00,0
1911,MRS,User 1911,1985-04-01 00:00:00,1
1912,MR,User 1912,1992-03-01 00:00:00,0
1913,MRS,User 1913,1993-02-01 00:00:00,0
1914,MR,User 1914,1977-03-01 00:00:00,1
1915,MRS,User 1915,1978-04-01 00:00:00,0
1916,MR,User 1916,1989-07-01 00:00:00,0
1917,MRS,User 1917,2001-03-01 00:00:00,1
1918,MR,User 1918,1983-12-01 00:00:00,0
1919,MRS,User 1919,1987-08-01 00:00:00,0
1920,MR,User 1920,1974-07-01 00:00:00,1
1921,MRS,User 1921,1981-04-01 00:00:00,0
1922,MR,User 1922,1970-12-01 00:00:00,0
1923,MRS,User 1923,1982-06-01 00:00:00,1
1924,MR,User 1924,1987-10-01 00:00:00,0
1925,MRS,User 1925,1979-08-01 00:00:00,0
1926,MR,User 1926,2006-03-01 00:00:00,1
1927,MRS,User 1927,1997-04-01 00:00:00,0
1928,MR,User 1928,1997-09-01 00:00:00,0
1929,MRS,User 1929,1984-11-01 00:00:00,1
1930,MR,User 1930,2002-09-01 00:00:00,0
1931,MRS,User 1931,2005-07-01 00:00:00,0
1932,MR,User 1932,2007-11-01 00:00:00,1
1933,MRS,User 1933,2010-12-01 00:00:00,0
1934,MR,User 1934,1977-07-01 00:00:00,0
1935,MRS,User 1935,2009-08-01 00:00:00,1
1936,MR,User 1936,1978-12-01 00:00:00,0
1937,MRS,User 1937,1979-02-01 00:00:00,0
1938,MR,User 1938,1988-07-01 00:00:00,1
1939,MRS,User 1939,1993-07-01 00:00:00,0
1940,MR,User 1940,1990-02-01 00:00:00,0
1941,MRS,User 1941,2000-02-01 00:00:00,1
1942,MR,User 1942,1976-09-01 00:00:00,0
1943,MRS,User 1943,1996-07-01 00:00:00,0
1944,MR,User 1944,1999-01-01 00:00:00,1
1945,MRS,User 1945,1993-09-01 00:00:00,0
1946,MR,User 1946,2001-06-01 00:00:00,0
1947,MRS,User 1947,1972-06-01 00:00:00,1
1948,MR,User 1948,1971-05-01 00:00:00,0
1949,MRS,User 1949,2011-02-01 00:00:00,0
1950,MR,User 1950,2004-07-01 00:00:00,1
1951,MRS,User 1951,1977-08-01 00:00:00,0
1952,MR,User 1952,1987-07-01 00:00:00,0
1953,MRS,User 1953,1993-02-01 00:00:00,1
1954,MR,User 1954,1991-04-01 00:00:00,0
1955,MRS,User 1955,2006-12-01 00:00:00,0
1956,MR,User 1956,2007-05-01 00:00:00,1
1957,MRS,User 1957,2004-03-01 00:00:00,0
1958,MR,User 1958,1986-12-01 00:00:00,0
1959,MRS,User 1959,1993-11-01 00:00:00,1
1960,MR,User 1960,1996-10-01 00:00:00,0
1961,MRS,User 1961,1990-05-01 00:00:00,0
1962,MR,User 1962,1991-05-01 00:00:00,1
1963,MRS,User 1963,1974-01-01 00:00:00,0
1964,MR,User 1964,2009-04-01 00:00:00,0
1965,MRS,User 1965,1987-06-01 00:00:00,1
1966,MR,User 1966,1981-02-01 00:00:00,0
1967,MRS,User 1967,1973-02-01 00:00:00,0
1968,MR,User 1968,1993-09-01 00:00:00,1
1969,MRS,User 1969,1995-11-01 00:00:00,0
